Store,date,Sales
71,2013-04-27,6316
102,2013-04-27,5987
105,2013-04-27,0
10,2013-04-27,4074
57,2013-04-27,7287
50,2013-04-27,4594
49,2013-04-27,7030
1086,2013-04-27,6266
1115,2013-04-27,6000
85,2013-04-28,11625
71,2013-04-28,0
102,2013-04-28,0
105,2013-04-28,0
10,2013-04-28,0
57,2013-04-28,0
50,2013-04-28,0
49,2013-04-28,0
1115,2013-04-28,0
1086,2013-04-28,0
85,2013-04-29,8667
71,2013-04-29,12662
102,2013-04-29,9816
105,2013-04-29,22125
10,2013-04-29,7284
57,2013-04-29,15658
50,2013-04-29,5500
49,2013-04-29,8794
1086,2013-04-29,15028
1115,2013-04-29,7110
85,2013-04-30,8923
71,2013-04-30,11346
102,2013-04-30,11622
105,2013-04-30,15269
10,2013-04-30,7468
57,2013-04-30,16110
50,2013-04-30,5658
49,2013-04-30,9376
1086,2013-04-30,15219
1115,2013-04-30,6823
85,2013-05-01,11035
71,2013-05-01,0
102,2013-05-01,0
105,2013-05-01,0
10,2013-05-01,0
57,2013-05-01,0
50,2013-05-01,0
49,2013-05-01,0
1115,2013-05-01,0
1086,2013-05-01,0
85,2013-05-02,7578
71,2013-05-02,12015
102,2013-05-02,9736
105,2013-05-02,11413
10,2013-05-02,6959
57,2013-05-02,14821
50,2013-05-02,4856
49,2013-05-02,8031
1115,2013-05-02,7069
1086,2013-05-02,12334
85,2013-05-03,7118
71,2013-05-03,10253
102,2013-05-03,8041
105,2013-05-03,11473
10,2013-05-03,6119
57,2013-05-03,12535
50,2013-05-03,5092
49,2013-05-03,8022
1115,2013-05-03,6524
1086,2013-05-03,11198
85,2013-05-04,5849
71,2013-05-04,6888
102,2013-05-04,6084
105,2013-05-04,6083
10,2013-05-04,5392
57,2013-05-04,7834
50,2013-05-04,4074
49,2013-05-04,7578
1086,2013-05-04,6484
1115,2013-05-04,6453
85,2013-05-05,7796
71,2013-05-05,0
102,2013-05-05,0
105,2013-05-05,0
10,2013-05-05,0
57,2013-05-05,0
50,2013-05-05,0
49,2013-05-05,0
1115,2013-05-05,0
1086,2013-05-05,0
85,2013-05-06,5864
71,2013-05-06,7610
102,2013-05-06,5540
105,2013-05-06,4068
10,2013-05-06,5579
57,2013-05-06,10369
50,2013-05-06,3740
49,2013-05-06,5461
1115,2013-05-06,3945
1086,2013-05-06,8936
85,2013-05-07,6106
71,2013-05-07,8291
102,2013-05-07,5143
105,2013-05-07,3534
10,2013-05-07,5250
57,2013-05-07,10566
50,2013-05-07,3617
49,2013-05-07,6501
1115,2013-05-07,4155
1086,2013-05-07,8489
85,2013-05-08,6684
71,2013-05-08,8868
102,2013-05-08,6661
105,2013-05-08,4518
10,2013-05-08,5469
57,2013-05-08,10980
50,2013-05-08,3985
49,2013-05-08,7792
1115,2013-05-08,4883
1086,2013-05-08,9910
85,2013-05-09,11502
71,2013-05-09,0
102,2013-05-09,0
105,2013-05-09,0
10,2013-05-09,0
57,2013-05-09,0
50,2013-05-09,0
49,2013-05-09,0
1115,2013-05-09,0
1086,2013-05-09,0
85,2013-05-10,6306
71,2013-05-10,10754
102,2013-05-10,9650
105,2013-05-10,4675
10,2013-05-10,5945
57,2013-05-10,13003
50,2013-05-10,4724
49,2013-05-10,8172
1115,2013-05-10,5597
1086,2013-05-10,11423
71,2013-05-11,7741
85,2013-05-11,5950
102,2013-05-11,6525
105,2013-05-11,2817
10,2013-05-11,4506
57,2013-05-11,8388
50,2013-05-11,4043
49,2013-05-11,6886
1115,2013-05-11,5970
1086,2013-05-11,7593
85,2013-05-12,11219
71,2013-05-12,0
102,2013-05-12,0
105,2013-05-12,0
10,2013-05-12,0
57,2013-05-12,0
50,2013-05-12,0
49,2013-05-12,0
1086,2013-05-12,0
1115,2013-05-12,0
85,2013-05-13,8478
71,2013-05-13,12303
102,2013-05-13,10354
105,2013-05-13,5171
10,2013-05-13,6948
57,2013-05-13,16326
50,2013-05-13,4793
49,2013-05-13,7942
1115,2013-05-13,5989
1086,2013-05-13,15818
102,2013-05-14,8799
85,2013-05-14,7241
71,2013-05-14,10767
105,2013-05-14,4596
10,2013-05-14,6194
57,2013-05-14,13810
49,2013-05-14,7394
50,2013-05-14,4574
1086,2013-05-14,12027
1115,2013-05-14,5262
71,2013-05-15,9081
85,2013-05-15,7518
102,2013-05-15,7635
105,2013-05-15,4189
10,2013-05-15,5275
57,2013-05-15,13273
50,2013-05-15,4273
49,2013-05-15,7310
1086,2013-05-15,10937
1115,2013-05-15,4999
85,2013-05-16,6641
71,2013-05-16,9361
102,2013-05-16,7416
105,2013-05-16,4359
10,2013-05-16,5810
57,2013-05-16,11547
50,2013-05-16,4557
49,2013-05-16,7679
1086,2013-05-16,10670
1115,2013-05-16,4886
71,2013-05-17,9987
85,2013-05-17,6717
102,2013-05-17,6907
105,2013-05-17,3920
10,2013-05-17,6042
57,2013-05-17,12084
50,2013-05-17,4547
49,2013-05-17,8227
1115,2013-05-17,6447
1086,2013-05-17,10193
85,2013-05-18,6214
71,2013-05-18,6722
102,2013-05-18,5516
105,2013-05-18,2605
10,2013-05-18,4216
57,2013-05-18,7910
50,2013-05-18,3899
49,2013-05-18,6612
1086,2013-05-18,6924
1115,2013-05-18,5296
85,2013-05-19,11092
71,2013-05-19,0
102,2013-05-19,0
105,2013-05-19,0
10,2013-05-19,0
57,2013-05-19,0
50,2013-05-19,0
49,2013-05-19,0
1086,2013-05-19,0
1115,2013-05-19,0
85,2013-05-20,13493
71,2013-05-20,0
102,2013-05-20,0
105,2013-05-20,0
10,2013-05-20,0
57,2013-05-20,0
50,2013-05-20,0
49,2013-05-20,0
1115,2013-05-20,0
1086,2013-05-20,0
85,2013-05-21,6595
71,2013-05-21,8274
102,2013-05-21,5452
105,2013-05-21,3844
10,2013-05-21,4846
57,2013-05-21,10910
50,2013-05-21,3595
49,2013-05-21,6520
1115,2013-05-21,4928
1086,2013-05-21,8647
85,2013-05-22,6162
71,2013-05-22,6717
102,2013-05-22,4928
105,2013-05-22,2612
10,2013-05-22,5030
57,2013-05-22,7971
50,2013-05-22,3062
49,2013-05-22,5784
1115,2013-05-22,4087
1086,2013-05-22,9398
85,2013-05-23,5538
71,2013-05-23,6318
102,2013-05-23,3517
105,2013-05-23,2725
10,2013-05-23,3686
57,2013-05-23,9842
50,2013-05-23,2886
49,2013-05-23,5423
1115,2013-05-23,3668
1086,2013-05-23,7687
85,2013-05-24,6020
71,2013-05-24,8944
102,2013-05-24,5032
105,2013-05-24,2877
10,2013-05-24,5093
57,2013-05-24,10000
50,2013-05-24,3064
49,2013-05-24,5274
1115,2013-05-24,4378
1086,2013-05-24,7462
71,2013-05-25,6561
85,2013-05-25,6197
102,2013-05-25,5105
105,2013-05-25,2409
10,2013-05-25,4677
57,2013-05-25,7918
50,2013-05-25,3638
49,2013-05-25,5839
1115,2013-05-25,5241
1086,2013-05-25,5603
85,2013-05-26,12705
71,2013-05-26,0
102,2013-05-26,0
105,2013-05-26,0
10,2013-05-26,0
57,2013-05-26,0
50,2013-05-26,0
49,2013-05-26,0
1086,2013-05-26,0
1115,2013-05-26,0
85,2013-05-27,8611
71,2013-05-27,13739
102,2013-05-27,9684
105,2013-05-27,4640
10,2013-05-27,5889
57,2013-05-27,15577
50,2013-05-27,5980
49,2013-05-27,8709
1115,2013-05-27,7647
1086,2013-05-27,13468
85,2013-05-28,7450
71,2013-05-28,10106
102,2013-05-28,8054
105,2013-05-28,3827
10,2013-05-28,5303
57,2013-05-28,13781
50,2013-05-28,4403
49,2013-05-28,5669
1115,2013-05-28,5787
1086,2013-05-28,13588
85,2013-05-29,6591
71,2013-05-29,12361
102,2013-05-29,7292
105,2013-05-29,3912
10,2013-05-29,5275
57,2013-05-29,12261
50,2013-05-29,6445
49,2013-05-29,8873
1115,2013-05-29,7601
1086,2013-05-29,13488
85,2013-05-30,7108
71,2013-05-30,0
102,2013-05-30,0
105,2013-05-30,0
10,2013-05-30,5037
57,2013-05-30,13315
50,2013-05-30,0
49,2013-05-30,0
1115,2013-05-30,0
1086,2013-05-30,0
102,2013-05-31,17533
85,2013-05-31,8456
105,2013-05-31,4131
71,2013-05-31,15040
10,2013-05-31,6102
57,2013-05-31,15795
49,2013-05-31,10348
50,2013-05-31,7617
1115,2013-05-31,10517
1086,2013-05-31,14707
71,2013-06-01,7463
85,2013-06-01,6182
102,2013-06-01,7130
105,2013-06-01,2936
10,2013-06-01,4623
57,2013-06-01,10120
50,2013-06-01,4555
49,2013-06-01,7056
1086,2013-06-01,6841
1115,2013-06-01,6996
85,2013-06-02,13478
71,2013-06-02,0
102,2013-06-02,0
105,2013-06-02,0
10,2013-06-02,0
57,2013-06-02,0
50,2013-06-02,0
49,2013-06-02,0
1086,2013-06-02,0
1115,2013-06-02,0
71,2013-06-03,12533
85,2013-06-03,8938
102,2013-06-03,11249
105,2013-06-03,6553
10,2013-06-03,6538
57,2013-06-03,14566
50,2013-06-03,6060
49,2013-06-03,9115
1115,2013-06-03,7212
1086,2013-06-03,13745
85,2013-06-04,7130
71,2013-06-04,10527
102,2013-06-04,9217
105,2013-06-04,4573
10,2013-06-04,5906
57,2013-06-04,11916
50,2013-06-04,4237
49,2013-06-04,6855
1115,2013-06-04,5687
1086,2013-06-04,11781
85,2013-06-05,6302
71,2013-06-05,9145
102,2013-06-05,7834
105,2013-06-05,4922
10,2013-06-05,5440
57,2013-06-05,10959
50,2013-06-05,4175
49,2013-06-05,6693
1086,2013-06-05,11517
1115,2013-06-05,5652
85,2013-06-06,7179
71,2013-06-06,9788
102,2013-06-06,6739
105,2013-06-06,4162
10,2013-06-06,5958
57,2013-06-06,11119
50,2013-06-06,4066
49,2013-06-06,6223
1086,2013-06-06,9902
1115,2013-06-06,5587
71,2013-06-07,9790
85,2013-06-07,6800
102,2013-06-07,7076
105,2013-06-07,4921
10,2013-06-07,6488
57,2013-06-07,11820
50,2013-06-07,4197
49,2013-06-07,7092
1115,2013-06-07,5944
1086,2013-06-07,9722
71,2013-06-08,7744
85,2013-06-08,5338
102,2013-06-08,4920
105,2013-06-08,2903
10,2013-06-08,4943
57,2013-06-08,7211
50,2013-06-08,3585
49,2013-06-08,6694
1115,2013-06-08,5486
1086,2013-06-08,6481
85,2013-06-09,11667
71,2013-06-09,0
102,2013-06-09,0
105,2013-06-09,0
10,2013-06-09,0
57,2013-06-09,0
50,2013-06-09,0
49,2013-06-09,0
1086,2013-06-09,0
1115,2013-06-09,0
85,2013-06-10,5581
71,2013-06-10,7658
102,2013-06-10,5537
105,2013-06-10,3628
10,2013-06-10,5472
57,2013-06-10,9843
50,2013-06-10,3600
49,2013-06-10,5569
1115,2013-06-10,4091
1086,2013-06-10,8516
102,2013-06-11,4714
85,2013-06-11,5419
71,2013-06-11,7051
105,2013-06-11,3487
10,2013-06-11,4739
57,2013-06-11,9119
49,2013-06-11,4251
50,2013-06-11,3109
1086,2013-06-11,7437
1115,2013-06-11,3764
71,2013-06-12,6378
85,2013-06-12,5423
102,2013-06-12,4547
105,2013-06-12,2904
10,2013-06-12,4369
57,2013-06-12,8126
50,2013-06-12,2901
49,2013-06-12,4892
1086,2013-06-12,7834
1115,2013-06-12,3847
85,2013-06-13,5314
71,2013-06-13,6941
102,2013-06-13,4512
105,2013-06-13,3599
10,2013-06-13,4652
57,2013-06-13,9316
50,2013-06-13,3416
49,2013-06-13,5228
1086,2013-06-13,7848
1115,2013-06-13,3785
85,2013-06-14,5701
71,2013-06-14,8682
102,2013-06-14,4916
105,2013-06-14,3739
10,2013-06-14,5055
57,2013-06-14,10653
50,2013-06-14,3355
49,2013-06-14,7227
1115,2013-06-14,4935
1086,2013-06-14,9110
85,2013-06-15,5393
71,2013-06-15,7114
102,2013-06-15,5886
105,2013-06-15,3287
10,2013-06-15,4765
57,2013-06-15,8563
50,2013-06-15,4224
49,2013-06-15,6679
1086,2013-06-15,5496
1115,2013-06-15,5641
85,2013-06-16,13986
71,2013-06-16,0
102,2013-06-16,0
105,2013-06-16,0
10,2013-06-16,0
57,2013-06-16,0
50,2013-06-16,0
49,2013-06-16,0
1115,2013-06-16,0
1086,2013-06-16,0
85,2013-06-17,8475
71,2013-06-17,12720
102,2013-06-17,8975
105,2013-06-17,6027
10,2013-06-17,7854
57,2013-06-17,17215
50,2013-06-17,5396
49,2013-06-17,9296
1115,2013-06-17,6882
1086,2013-06-17,13669
85,2013-06-18,8273
71,2013-06-18,10034
102,2013-06-18,6267
105,2013-06-18,5025
10,2013-06-18,7078
57,2013-06-18,12432
50,2013-06-18,3886
49,2013-06-18,7286
1115,2013-06-18,5311
1086,2013-06-18,10907
85,2013-06-19,7715
71,2013-06-19,8414
102,2013-06-19,6163
105,2013-06-19,4169
10,2013-06-19,5697
57,2013-06-19,10831
50,2013-06-19,3940
49,2013-06-19,6248
1115,2013-06-19,4866
1086,2013-06-19,9339
85,2013-06-20,6442
71,2013-06-20,8514
102,2013-06-20,5382
105,2013-06-20,4182
10,2013-06-20,5286
57,2013-06-20,10864
50,2013-06-20,4267
49,2013-06-20,6013
1115,2013-06-20,5859
1086,2013-06-20,9798
85,2013-06-21,6728
71,2013-06-21,10054
102,2013-06-21,7083
105,2013-06-21,5119
10,2013-06-21,5687
57,2013-06-21,12750
50,2013-06-21,5614
49,2013-06-21,7559
1086,2013-06-21,11087
1115,2013-06-21,6616
85,2013-06-22,6071
71,2013-06-22,6797
102,2013-06-22,4927
105,2013-06-22,3019
10,2013-06-22,4795
57,2013-06-22,7823
50,2013-06-22,3972
49,2013-06-22,6559
1086,2013-06-22,6219
1115,2013-06-22,5046
85,2013-06-23,13647
71,2013-06-23,0
102,2013-06-23,0
105,2013-06-23,0
10,2013-06-23,0
57,2013-06-23,0
50,2013-06-23,0
49,2013-06-23,0
1115,2013-06-23,0
1086,2013-06-23,0
85,2013-06-24,4998
71,2013-06-24,7328
102,2013-06-24,4703
105,2013-06-24,4034
10,2013-06-24,5905
57,2013-06-24,10747
50,2013-06-24,3367
49,2013-06-24,5579
1115,2013-06-24,4180
1086,2013-06-24,7918
85,2013-06-25,5385
71,2013-06-25,7655
102,2013-06-25,4213
105,2013-06-25,3136
10,2013-06-25,4946
57,2013-06-25,7834
50,2013-06-25,2995
49,2013-06-25,5840
1115,2013-06-25,3981
1086,2013-06-25,7706
85,2013-06-26,5683
71,2013-06-26,6197
102,2013-06-26,3688
105,2013-06-26,3555
10,2013-06-26,4923
57,2013-06-26,8078
50,2013-06-26,3103
49,2013-06-26,5948
1115,2013-06-26,4446
1086,2013-06-26,6962
85,2013-06-27,5854
71,2013-06-27,7476
102,2013-06-27,4393
105,2013-06-27,3327
10,2013-06-27,4791
57,2013-06-27,9477
50,2013-06-27,3720
49,2013-06-27,5628
1115,2013-06-27,4537
1086,2013-06-27,7929
71,2013-06-28,8453
85,2013-06-28,6708
102,2013-06-28,7630
105,2013-06-28,3958
10,2013-06-28,5814
57,2013-06-28,11404
50,2013-06-28,3909
49,2013-06-28,6811
1115,2013-06-28,5651
1086,2013-06-28,8137
71,2013-06-29,7056
85,2013-06-29,6587
102,2013-06-29,7611
105,2013-06-29,2600
10,2013-06-29,4610
57,2013-06-29,7708
50,2013-06-29,4587
49,2013-06-29,7453
1115,2013-06-29,6261
1086,2013-06-29,7549
85,2013-06-30,14016
71,2013-06-30,0
102,2013-06-30,0
105,2013-06-30,0
10,2013-06-30,0
57,2013-06-30,0
50,2013-06-30,0
49,2013-06-30,0
1115,2013-06-30,0
1086,2013-06-30,0
102,2013-07-01,11907
85,2013-07-01,9180
105,2013-07-01,6330
71,2013-07-01,13900
10,2013-07-01,7138
57,2013-07-01,18946
49,2013-07-01,8588
50,2013-07-01,6595
1115,2013-07-01,7505
1086,2013-07-01,15547
85,2013-07-02,8255
71,2013-07-02,11821
102,2013-07-02,9089
105,2013-07-02,5284
10,2013-07-02,5828
57,2013-07-02,14870
50,2013-07-02,4866
49,2013-07-02,7493
1115,2013-07-02,6754
1086,2013-07-02,13761
71,2013-07-03,10280
85,2013-07-03,7238
102,2013-07-03,6892
105,2013-07-03,4354
10,2013-07-03,5636
57,2013-07-03,13870
50,2013-07-03,5490
49,2013-07-03,7776
1115,2013-07-03,6370
1086,2013-07-03,11812
85,2013-07-04,6630
71,2013-07-04,9725
102,2013-07-04,7677
105,2013-07-04,4319
10,2013-07-04,5798
57,2013-07-04,12912
50,2013-07-04,4897
49,2013-07-04,7647
1115,2013-07-04,6101
1086,2013-07-04,12005
85,2013-07-05,6344
71,2013-07-05,9907
102,2013-07-05,6896
105,2013-07-05,4574
10,2013-07-05,5663
57,2013-07-05,13706
50,2013-07-05,5441
49,2013-07-05,7222
1086,2013-07-05,10729
1115,2013-07-05,6674
85,2013-07-06,4684
71,2013-07-06,6708
102,2013-07-06,5010
105,2013-07-06,2939
10,2013-07-06,4349
57,2013-07-06,7827
50,2013-07-06,3918
49,2013-07-06,6151
1086,2013-07-06,6712
1115,2013-07-06,5503
85,2013-07-07,11606
71,2013-07-07,0
102,2013-07-07,0
105,2013-07-07,0
10,2013-07-07,0
57,2013-07-07,0
50,2013-07-07,0
49,2013-07-07,0
1115,2013-07-07,0
1086,2013-07-07,0
85,2013-07-08,6070
71,2013-07-08,7510
102,2013-07-08,5058
105,2013-07-08,3819
10,2013-07-08,5792
57,2013-07-08,10474
50,2013-07-08,4005
49,2013-07-08,5613
1115,2013-07-08,4402
1086,2013-07-08,8683
85,2013-07-09,5183
71,2013-07-09,7538
102,2013-07-09,4621
105,2013-07-09,3924
10,2013-07-09,4503
57,2013-07-09,10168
50,2013-07-09,3134
49,2013-07-09,5668
1115,2013-07-09,3873
1086,2013-07-09,8142
85,2013-07-10,5408
71,2013-07-10,8255
102,2013-07-10,4674
105,2013-07-10,3272
10,2013-07-10,4305
57,2013-07-10,9971
50,2013-07-10,2832
49,2013-07-10,5624
1115,2013-07-10,3571
1086,2013-07-10,8274
85,2013-07-11,5292
71,2013-07-11,7516
102,2013-07-11,4701
105,2013-07-11,3418
10,2013-07-11,4161
57,2013-07-11,10844
50,2013-07-11,3558
49,2013-07-11,5808
1115,2013-07-11,4493
1086,2013-07-11,8212
85,2013-07-12,5181
71,2013-07-12,7754
102,2013-07-12,5345
105,2013-07-12,3734
10,2013-07-12,4595
57,2013-07-12,10650
50,2013-07-12,3675
49,2013-07-12,6693
1086,2013-07-12,8610
1115,2013-07-12,4714
85,2013-07-13,5237
71,2013-07-13,7227
102,2013-07-13,5022
105,2013-07-13,2634
10,2013-07-13,4090
57,2013-07-13,8536
50,2013-07-13,3799
49,2013-07-13,6605
1086,2013-07-13,5454
1115,2013-07-13,5670
85,2013-07-14,13010
71,2013-07-14,0
102,2013-07-14,0
105,2013-07-14,0
10,2013-07-14,0
57,2013-07-14,0
50,2013-07-14,0
49,2013-07-14,0
1115,2013-07-14,0
1086,2013-07-14,0
85,2013-07-15,7953
71,2013-07-15,16135
102,2013-07-15,11996
105,2013-07-15,6593
10,2013-07-15,7179
57,2013-07-15,20796
50,2013-07-15,6680
49,2013-07-15,9474
1115,2013-07-15,8157
1086,2013-07-15,15000
85,2013-07-16,7077
71,2013-07-16,11916
102,2013-07-16,8898
105,2013-07-16,5135
10,2013-07-16,6093
57,2013-07-16,14749
50,2013-07-16,4960
49,2013-07-16,6782
1115,2013-07-16,5881
1086,2013-07-16,13024
85,2013-07-17,6551
71,2013-07-17,10905
102,2013-07-17,8009
105,2013-07-17,4628
10,2013-07-17,5200
57,2013-07-17,12473
50,2013-07-17,4405
49,2013-07-17,7955
1115,2013-07-17,5757
1086,2013-07-17,10378
85,2013-07-18,6355
71,2013-07-18,9430
102,2013-07-18,7286
105,2013-07-18,4478
10,2013-07-18,5048
57,2013-07-18,12530
50,2013-07-18,4473
49,2013-07-18,8548
1115,2013-07-18,5588
1086,2013-07-18,11085
102,2013-07-19,7725
85,2013-07-19,5770
105,2013-07-19,4153
71,2013-07-19,12195
10,2013-07-19,6122
57,2013-07-19,13576
49,2013-07-19,7641
50,2013-07-19,4582
1115,2013-07-19,6234
1086,2013-07-19,11157
85,2013-07-20,5218
71,2013-07-20,6352
102,2013-07-20,5420
105,2013-07-20,2398
10,2013-07-20,3957
57,2013-07-20,7932
50,2013-07-20,3710
49,2013-07-20,7277
1086,2013-07-20,6030
1115,2013-07-20,4669
85,2013-07-21,10880
71,2013-07-21,0
102,2013-07-21,0
105,2013-07-21,0
10,2013-07-21,0
57,2013-07-21,0
50,2013-07-21,0
49,2013-07-21,0
1086,2013-07-21,0
1115,2013-07-21,0
85,2013-07-22,5489
71,2013-07-22,7059
102,2013-07-22,4806
105,2013-07-22,4061
10,2013-07-22,4553
57,2013-07-22,10266
50,2013-07-22,3023
49,2013-07-22,5258
1115,2013-07-22,3900
1086,2013-07-22,7971
85,2013-07-23,5092
71,2013-07-23,6299
102,2013-07-23,4144
105,2013-07-23,3446
10,2013-07-23,4482
57,2013-07-23,9318
50,2013-07-23,2858
49,2013-07-23,5443
1115,2013-07-23,3246
1086,2013-07-23,7471
85,2013-07-24,4980
71,2013-07-24,7138
102,2013-07-24,4489
105,2013-07-24,3457
10,2013-07-24,4160
57,2013-07-24,8852
50,2013-07-24,3365
49,2013-07-24,5657
1115,2013-07-24,4245
1086,2013-07-24,7401
85,2013-07-25,5110
71,2013-07-25,6506
102,2013-07-25,4698
105,2013-07-25,3391
10,2013-07-25,4238
57,2013-07-25,9691
50,2013-07-25,3487
49,2013-07-25,5795
1115,2013-07-25,3674
1086,2013-07-25,7450
85,2013-07-26,5014
71,2013-07-26,8540
102,2013-07-26,4307
105,2013-07-26,3732
10,2013-07-26,4264
57,2013-07-26,9380
50,2013-07-26,3508
49,2013-07-26,6538
1086,2013-07-26,6866
1115,2013-07-26,4764
85,2013-07-27,4897
71,2013-07-27,5936
102,2013-07-27,4236
105,2013-07-27,2515
10,2013-07-27,3927
57,2013-07-27,7347
50,2013-07-27,3035
49,2013-07-27,6587
1086,2013-07-27,4911
1115,2013-07-27,4511
85,2013-07-28,10728
71,2013-07-28,0
102,2013-07-28,0
105,2013-07-28,0
10,2013-07-28,0
57,2013-07-28,0
50,2013-07-28,0
49,2013-07-28,0
1115,2013-07-28,0
1086,2013-07-28,0
85,2013-07-29,8098
71,2013-07-29,13634
102,2013-07-29,11256
105,2013-07-29,6177
10,2013-07-29,7368
57,2013-07-29,18757
50,2013-07-29,7058
49,2013-07-29,11128
1115,2013-07-29,8039
1086,2013-07-29,16096
85,2013-07-30,8045
71,2013-07-30,11637
102,2013-07-30,9237
105,2013-07-30,5762
10,2013-07-30,6378
57,2013-07-30,15681
50,2013-07-30,4901
49,2013-07-30,8615
1115,2013-07-30,7119
1086,2013-07-30,15572
85,2013-07-31,7975
71,2013-07-31,12184
102,2013-07-31,11666
105,2013-07-31,5013
10,2013-07-31,5915
57,2013-07-31,14295
50,2013-07-31,5288
49,2013-07-31,8700
1115,2013-07-31,6209
1086,2013-07-31,15938
85,2013-08-01,7052
71,2013-08-01,10033
102,2013-08-01,8693
105,2013-08-01,4735
10,2013-08-01,5861
57,2013-08-01,14382
50,2013-08-01,4421
49,2013-08-01,8302
1115,2013-08-01,5745
1086,2013-08-01,10388
102,2013-08-02,6559
85,2013-08-02,6719
105,2013-08-02,4630
71,2013-08-02,8944
10,2013-08-02,5052
57,2013-08-02,11749
49,2013-08-02,7640
50,2013-08-02,4637
1086,2013-08-02,9054
1115,2013-08-02,5824
71,2013-08-03,6796
85,2013-08-03,5481
102,2013-08-03,5637
105,2013-08-03,2965
10,2013-08-03,3805
57,2013-08-03,7956
50,2013-08-03,3953
49,2013-08-03,7146
1115,2013-08-03,5576
1086,2013-08-03,6757
85,2013-08-04,14538
71,2013-08-04,0
102,2013-08-04,0
105,2013-08-04,0
10,2013-08-04,0
57,2013-08-04,0
50,2013-08-04,0
49,2013-08-04,0
1115,2013-08-04,0
1086,2013-08-04,0
102,2013-08-05,5797
85,2013-08-05,5905
105,2013-08-05,4044
71,2013-08-05,8169
10,2013-08-05,5504
57,2013-08-05,9492
49,2013-08-05,5924
50,2013-08-05,3071
1115,2013-08-05,3840
1086,2013-08-05,8485
85,2013-08-06,5675
71,2013-08-06,7090
102,2013-08-06,5084
105,2013-08-06,2689
10,2013-08-06,5008
57,2013-08-06,8555
50,2013-08-06,2792
49,2013-08-06,5018
1115,2013-08-06,3419
1086,2013-08-06,8097
85,2013-08-07,5200
71,2013-08-07,6879
102,2013-08-07,5350
105,2013-08-07,3592
10,2013-08-07,5064
57,2013-08-07,8797
50,2013-08-07,3279
49,2013-08-07,5718
1115,2013-08-07,4248
1086,2013-08-07,7938
85,2013-08-08,5240
71,2013-08-08,7327
102,2013-08-08,4875
105,2013-08-08,3641
10,2013-08-08,4719
57,2013-08-08,8935
50,2013-08-08,2924
49,2013-08-08,5896
1115,2013-08-08,4480
1086,2013-08-08,7640
102,2013-08-09,4892
85,2013-08-09,5428
105,2013-08-09,3555
71,2013-08-09,7894
10,2013-08-09,4829
57,2013-08-09,9986
49,2013-08-09,6634
50,2013-08-09,3408
1115,2013-08-09,5017
1086,2013-08-09,7570
85,2013-08-10,5362
71,2013-08-10,6649
102,2013-08-10,5040
105,2013-08-10,2397
10,2013-08-10,4648
57,2013-08-10,6834
50,2013-08-10,3513
49,2013-08-10,5796
1086,2013-08-10,5449
1115,2013-08-10,5272
85,2013-08-11,12382
71,2013-08-11,0
102,2013-08-11,0
105,2013-08-11,0
10,2013-08-11,0
57,2013-08-11,0
50,2013-08-11,0
49,2013-08-11,0
1086,2013-08-11,0
1115,2013-08-11,0
85,2013-08-12,8656
71,2013-08-12,14207
102,2013-08-12,12019
105,2013-08-12,6418
10,2013-08-12,8062
57,2013-08-12,19326
50,2013-08-12,6944
49,2013-08-12,9453
1115,2013-08-12,7917
1086,2013-08-12,16728
102,2013-08-13,8435
85,2013-08-13,7823
71,2013-08-13,11818
105,2013-08-13,4725
10,2013-08-13,6781
57,2013-08-13,14541
49,2013-08-13,8241
50,2013-08-13,5152
1115,2013-08-13,6908
1086,2013-08-13,12480
85,2013-08-14,7602
71,2013-08-14,10038
102,2013-08-14,8929
105,2013-08-14,3923
10,2013-08-14,5972
57,2013-08-14,12356
50,2013-08-14,4358
49,2013-08-14,8591
1086,2013-08-14,10977
1115,2013-08-14,5867
102,2013-08-15,7017
85,2013-08-15,7106
71,2013-08-15,9171
105,2013-08-15,4446
10,2013-08-15,5212
57,2013-08-15,12435
49,2013-08-15,6556
50,2013-08-15,5224
1115,2013-08-15,6237
1086,2013-08-15,11450
85,2013-08-16,6991
71,2013-08-16,8627
102,2013-08-16,6738
105,2013-08-16,4543
10,2013-08-16,5604
57,2013-08-16,10892
50,2013-08-16,4420
49,2013-08-16,7485
1115,2013-08-16,5403
1086,2013-08-16,11048
85,2013-08-17,4496
71,2013-08-17,5333
102,2013-08-17,3960
105,2013-08-17,2158
10,2013-08-17,4703
57,2013-08-17,6761
50,2013-08-17,3382
49,2013-08-17,5953
1115,2013-08-17,5606
1086,2013-08-17,5559
71,2013-08-18,0
85,2013-08-18,11884
102,2013-08-18,0
105,2013-08-18,0
10,2013-08-18,0
57,2013-08-18,0
50,2013-08-18,0
49,2013-08-18,0
1115,2013-08-18,0
1086,2013-08-18,0
85,2013-08-19,5726
71,2013-08-19,7723
102,2013-08-19,4687
105,2013-08-19,3596
10,2013-08-19,4556
57,2013-08-19,8668
50,2013-08-19,3380
49,2013-08-19,5531
1086,2013-08-19,7955
1115,2013-08-19,5899
85,2013-08-20,5349
71,2013-08-20,6596
102,2013-08-20,4128
105,2013-08-20,3536
10,2013-08-20,4433
57,2013-08-20,9313
50,2013-08-20,2399
49,2013-08-20,4818
1115,2013-08-20,4061
1086,2013-08-20,7123
71,2013-08-21,6504
85,2013-08-21,5042
102,2013-08-21,3706
