Store,date,Sales,Open,Promo,Promo2,SchoolHoliday,CompetitionDistance,CompetitionActive,StateHoliday,StoreType,Assortment,PromoInterval
49,2013-01-31,5093,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-01-31,4711,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-01-31,10636,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-01,5967,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-01,8772,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-01,7553,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-01,2013,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-01,4470,1,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2013-02-01,11020,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-01,3817,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-01,6448,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1086,2013-02-01,8436,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-02-01,4584,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-02-02,6180,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-02,7167,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-02,9104,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-02,1596,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-02,4357,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-02,8250,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-02,4286,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-02,8167,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-02,5411,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-02,6292,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-03,13302,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-03,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-03,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-03,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-03,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-03,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-03,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-03,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-03,0,0,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-03,0,0,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-04,8018,1,1,0,1,1870.0,0,0,b,a,No_Promo2
71,2013-02-04,12747,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-04,11253,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-04,2209,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-04,7617,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-04,17725,1,1,0,1,420.0,0,0,d,c,No_Promo2
50,2013-02-04,5757,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-04,8520,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-04,6670,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-04,14740,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-05,7305,1,1,0,1,1870.0,0,0,b,a,No_Promo2
71,2013-02-05,10872,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-05,8767,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-05,2201,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-05,5423,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-05,14991,1,1,0,1,420.0,0,0,d,c,No_Promo2
50,2013-02-05,5084,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-05,6818,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-05,6126,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-05,12262,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
102,2013-02-06,6538,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-02-06,7125,1,1,0,1,1870.0,0,0,b,a,No_Promo2
105,2013-02-06,1967,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
71,2013-02-06,9794,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
10,2013-02-06,5539,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-06,11648,1,1,0,1,420.0,0,0,d,c,No_Promo2
49,2013-02-06,6998,1,1,0,0,16160.0,0,0,d,c,No_Promo2
50,2013-02-06,4343,1,1,0,0,6260.0,0,0,d,a,No_Promo2
1115,2013-02-06,4810,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-06,11275,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-07,6621,1,1,0,1,1870.0,0,0,b,a,No_Promo2
71,2013-02-07,9442,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-07,8756,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-07,2096,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-07,5838,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-07,12631,1,1,0,1,420.0,0,0,d,c,No_Promo2
50,2013-02-07,4381,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-07,5788,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1086,2013-02-07,10591,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-02-07,5504,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-02-08,6251,1,1,0,1,1870.0,0,0,b,a,No_Promo2
71,2013-02-08,9818,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-08,7483,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-08,2063,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-08,5655,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-08,11218,1,1,0,1,420.0,0,0,d,c,No_Promo2
50,2013-02-08,4576,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-08,6903,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1086,2013-02-08,9102,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-02-08,5652,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-02-09,5802,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-09,7258,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-09,5805,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-09,1262,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-09,4477,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-09,7989,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-09,3659,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-09,6734,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-09,5788,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-09,7111,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-10,11899,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-10,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-10,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-10,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-10,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-10,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-10,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-10,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-10,0,0,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-10,0,0,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-11,5376,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-11,7350,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-11,3259,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-11,1870,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-11,4433,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-11,8617,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-02-11,2846,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-11,4961,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-11,3485,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-11,8063,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-12,5073,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-12,6996,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-12,5471,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-12,1614,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-12,4506,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-12,8507,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-02-12,2740,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-12,4944,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-12,3039,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-12,7598,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
102,2013-02-13,4954,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-02-13,5121,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-13,7287,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-13,2032,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-13,4953,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-13,8741,1,0,0,1,420.0,0,0,d,c,No_Promo2
49,2013-02-13,5418,1,0,0,0,16160.0,0,0,d,c,No_Promo2
50,2013-02-13,2729,1,0,0,0,6260.0,0,0,d,a,No_Promo2
1115,2013-02-13,3962,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-13,8174,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
71,2013-02-14,7074,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-02-14,5417,1,0,0,0,1870.0,0,0,b,a,No_Promo2
102,2013-02-14,5490,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-14,1791,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-14,4111,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-14,9611,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-02-14,3101,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-14,5329,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-14,3786,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-14,9015,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-15,5494,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-15,6626,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-15,4648,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-15,1785,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-15,4385,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-15,9270,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-02-15,3238,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-15,5553,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1086,2013-02-15,7358,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-02-15,4056,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-02-16,5275,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-16,6661,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-16,5364,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-16,1515,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-16,4340,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-16,7599,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-16,4188,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-16,6915,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-16,5361,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-16,6646,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
102,2013-02-17,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-02-17,11931,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-17,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-17,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-17,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-17,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
49,2013-02-17,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
50,2013-02-17,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
1086,2013-02-17,0,0,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-02-17,0,0,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
71,2013-02-18,13423,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-02-18,8467,1,1,0,0,1870.0,0,0,b,a,No_Promo2
102,2013-02-18,11545,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-18,2367,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-18,7495,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-18,18284,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-18,6121,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-18,8689,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1086,2013-02-18,15036,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-02-18,7580,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-02-19,7169,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-19,9623,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-19,8196,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-19,2157,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-19,6049,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-19,10899,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-19,4768,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-19,6272,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1086,2013-02-19,11438,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-02-19,4882,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-02-20,7162,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-20,9988,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-20,7470,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-20,2107,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-20,5200,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-20,11932,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-20,3908,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-20,6418,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-20,6169,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-20,11435,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-21,6870,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-21,8561,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-21,7080,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-21,1853,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-21,5969,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-21,12007,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-21,4492,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-21,6028,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1086,2013-02-21,12219,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-02-21,5650,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-02-22,7092,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-22,7626,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-22,6987,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-22,2211,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-22,5285,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-22,10649,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-22,4460,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-22,7072,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-22,6986,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-22,9983,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-23,5349,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-23,4286,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-23,4606,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-23,1472,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-23,4534,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-23,5787,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-23,3639,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-23,5951,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-23,5948,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-23,5278,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-24,10245,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-24,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-24,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-24,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-24,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-24,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-24,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-24,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-24,0,0,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-24,0,0,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-25,5187,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-25,5819,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-25,4101,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-25,1969,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-25,4822,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-25,7985,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-25,2419,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-25,4168,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-25,3588,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-25,6330,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-02-26,4786,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-02-26,7870,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-02-26,4708,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-26,1908,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-26,4403,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-26,8730,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-26,2542,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-26,4563,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-26,4236,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-26,6812,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
71,2013-02-27,8166,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-02-27,5374,1,0,0,0,1870.0,0,0,b,a,No_Promo2
102,2013-02-27,5268,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-27,2213,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-27,4414,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-27,8727,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-27,2871,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-27,4747,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-27,4367,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-27,6290,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
71,2013-02-28,9022,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-02-28,5970,1,0,0,0,1870.0,0,0,b,a,No_Promo2
102,2013-02-28,8274,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-02-28,2237,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-02-28,4681,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-02-28,10564,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-02-28,3627,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-02-28,5888,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-02-28,5474,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-02-28,9049,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-03-01,6052,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-03-01,8528,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-03-01,6836,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-03-01,2279,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-03-01,4775,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-03-01,10483,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-03-01,3880,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-03-01,6178,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-03-01,5077,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-03-01,8847,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
102,2013-03-02,8070,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-03-02,6374,1,0,0,0,1870.0,0,0,b,a,No_Promo2
105,2013-03-02,1540,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
71,2013-03-02,7462,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
10,2013-03-02,4620,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-03-02,9178,1,0,0,0,420.0,0,0,d,c,No_Promo2
49,2013-03-02,7175,1,0,0,0,16160.0,0,0,d,c,No_Promo2
50,2013-03-02,4652,1,0,0,0,6260.0,0,0,d,a,No_Promo2
1115,2013-03-02,6027,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-03-02,7317,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-03-03,13081,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-03-03,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-03-03,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-03-03,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-03-03,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
